value,len,branch,scam_type,subtype
0xb16f541e03a4abe61d632c7715ad19cbc0f0f779b52a9c3d9a3a7145c75855b1,66,deploying,payable_function,airdrop
0x08de3f1e908684490db4932d98999d1066fc3c57a113f586ce3524569de6af5c,66,deploying,payable_function,airdrop
0x61d7570722174693486084a49610ea5de94a9ef832d97b76d60c35f00cab616b,66,deploying,payable_function,airdrop
0x826a27c45280c5f272d615d909c325ecf40bba8ab311241f80683efd4d602399,66,deploying,payable_function,airdrop
0xad5effcd57f809c637dfef8ab09ddefcabf6da34fc75f39bc0a618a7e8fcfb26,66,deploying,payable_function,airdrop
0x715b1c407f52c623bd72ab09d66219d5207cd6a2ea6da2cfaa0fd4f14f076d11,66,deploying,payable_function,airdrop
0x2c5a4464d864fa53bee0c9b42a0c6a3874d295d0c80c7f9ae4ed260cb22ec499,66,deploying,payable_function,airdrop
0x5e9bace60cdab8f1279b7542524ef324a4e0c699d5f8fd6a0e5bf7ae456d6c64,66,deploying,payable_function,airdrop
0xaf197941a83f18f6c717fa1fb0a4ae4e6d4a7cb4395874316aaaf72fbb3fb3d3,66,deploying,payable_function,airdrop
0x5da05e546e1ec728797071436ebf8109d8c469344b8ea14c325c286b9b57e646,66,deploying,payable_function,airdrop
0xa5ec4d03379547d7b8cf7a0ad213814166956053dbad97f6983c6416bf477420,66,deploying,payable_function,airdrop
0x092de42d3f29f901ab24456b5e4a861d185c4796c69b0162e0ad6e102e947c68,66,deploying,payable_function,airdrop
0xe04eaab64b6c75483135c4f133f246cabf0ed20301803c2d083d4d45afa9b343,66,deploying,payable_function,airdrop
0x256961e6a6411d2801b00bfc9fb82413c42d6828baa1d05e7fd520dddd669560,66,deploying,payable_function,airdrop
0x7eb6e0781b0ea63e126147c69dd22e7a929b68d43e1f02112582094d03db1128,66,deploying,payable_function,airdrop
0xd83349feb6c21c895ff0f4d0fbc957e68ce13fb19f5a2403bf70b41299d815ea,66,deploying,payable_function,airdrop
0x419b48c0a9c827b83cd3bae5afb4a71580245243cbe4b025dd8ae6ca86e7b08e,66,deploying,payable_function,airdrop
0x73db3ff7df6c40e815b0099e9dd8c29ffa194ba4381c7a4ebadf7ce2050d045b,66,deploying,payable_function,airdrop
0x9741f00f176a3c50047606e955c93ae99dab4a7373aba746f1b74094e6162d16,66,deploying,payable_function,airdrop
0xb57b760c88bca4ef47cf36c04465dd402ce6c1a8b8e3c57111bc5aaa684a6355,66,deploying,payable_function,airdrop
0x0207a4c710bfb3b0aca4bb58e138e4c46abf6f9518b1897082ea7be3c8e7fc1d,66,deploying,payable_function,airdrop
0xa2c4c2f040cdb54c12f5ab2bfae6e71b94a114417adcad79ea54d79c73831d0e,66,deploying,payable_function,airdrop
0xdae5ef944ad393188222e9c947e32158ebd775421924e7a814d26dd7b128292f,66,deploying,payable_function,airdrop
0x75551da553c1ca0518322253346094babdaf4c36e9c82a3b4ddcce4a3045a349,66,deploying,payable_function,airdrop
0x9f287f65c95789b15d0ccae8f59746f6a438d0340b04eb598821c97f89b499e5,66,deploying,payable_function,airdrop
0x7cf51e230143eefab43e9beeeb9b32b48c7127bd3e5640942590e3a9189506c8,66,deploying,payable_function,airdrop
0x48dcecc031f01d74f729e4a74ebc99d9f6efff753de9bd54c7bb9b230301e634,66,deploying,payable_function,airdrop
0x40fd4bfb1548a9c3371098addbd26ed4ecb8f1dbf45ceb831c0ee2aba0f45264,66,deploying,payable_function,airdrop
0x11c80939b0294f86a0891286e2c3ba246b4e26db870a5de5aa49276c2987a6f1,66,deploying,payable_function,airdrop
0xa41473e1b9f7891417529ad96fc0628eed4411435f99d1aa1e3d70e7b07dcbb5,66,deploying,payable_function,airdrop
0xb7aeb40c84d6286a0cb238b31d7e90b31aff3600b36585026826cb04dfa0b662,66,deploying,payable_function,airdrop
0x8aab10e30688872799d886b052d5badb01e83cf421b7b2aa7ebe6ccdcc86aa19,66,deploying,payable_function,airdrop
0x36a294e9779e1477ae8ae6e0f65a3f1e6ea9a61c967e7784ba4a36eb230b20be,66,deploying,payable_function,airdrop
0xecb7ba553a5c3b6aa45b50455f61a62556f5720410aadf1e588d7fbf1b358f76,66,deploying,payable_function,airdrop
0xe7962c9e9d73e2d2fda5facf7158c2eb3c7bcb677db4dec5ec9520177e21c3d3,66,deploying,payable_function,airdrop
0x4c483d2fc6585f51199114232706e9732398faaa50266c5f903f18d8b2deb596,66,deploying,payable_function,airdrop
0x2926a75d3190f04e7ba5fa3c550c6cd60234e113924ae2b377ba49821da6cb77,66,deploying,payable_function,airdrop
0xc8d451ad8b85c3da39426f0c1355c032ec8a1ee21e59306d4358126163c73d32,66,deploying,payable_function,airdrop
0x64a23a38162ac9af871749bb35e894e0fd15b6cfd88b3eae8d35cf92d7069baf,66,deploying,payable_function,airdrop
0x0f6d921074af094ce6ca10446badd02c824ae4c07429a6574527217c4c9ad364,66,deploying,payable_function,airdrop
0x9a1fe3d8c50e14bcaa26ea3b974b06a66f82473b61f72d33b9c7417852fdbbf5,66,deploying,payable_function,airdrop
0x1108b4d7e1dfc9ae9fbbaf27ad1a6754665c766590317d7ddbbf0b878e41cb38,66,deploying,payable_function,airdrop
0x94423efa9db246b0ade8de50b13cbc3cb64e4ad11e0696a912f96873a8efcec4,66,deploying,payable_function,airdrop
0x4a3fe8838b0de3660871403028159955c32ec86caf7eb21444dbd87c926617cb,66,deploying,payable_function,airdrop
0x6fa34105dcb09176ec57852bf77e95676620f546c9eac1194c34ea4e2737ea70,66,deploying,payable_function,airdrop
0x4d77bf0ed325bf37a2a02d1e4c54eae7c9011a68d5bb8a8765d85fe05f1fb67d,66,deploying,payable_function,airdrop
0x585a0080cbe489c76092cd1d7823a3903c7211bb362e7325957e0350febf6a2f,66,deploying,payable_function,airdrop
0xffafd5da71d3e1104b3ca7ceec4933113d1ed30f349b4fdbe3486c186067f433,66,deploying,payable_function,airdrop
0xbfd4afd6c83ca7c1297300e80d56bde537d7095dcb4c0d47bdc4e338bc117616,66,deploying,payable_function,airdrop
0xdaa733677f738e375415563b1a03f57c0766355a87aac5000ec87bfb914a0e8f,66,deploying,payable_function,airdrop
0x6aab6d5a913392300495adda731f2c77ca754b0250af7809a2d691fad0219130,66,deploying,payable_function,airdrop
0xac725b856028506b871ec319aa559008eb779b4729b123db435b82803033d401,66,deploying,payable_function,airdrop
0x61b706352856905d7939158d04cf24df91b48543e4525614b14d66105f70e7c3,66,deploying,payable_function,airdrop
0xf3cacb7bd15b9a32c12e8c68ec30100376841a4c8a2576906f58cd75b9287322,66,deploying,payable_function,airdrop
0xa4d56a137fce03bbe1987fc21d35b0ebe90f8982a94253dad8517b38a6fe4005,66,deploying,payable_function,airdrop
0x7c9b1f502352db34494c3f7360363b790dab553084aceb5fba4d41be926ce15b,66,deploying,payable_function,airdrop
0x20c2ffa9884b0af0347cbcc9f3effde35c6234698a7354091689ee69985046c3,66,deploying,payable_function,airdrop
0xe972becec0d9b2bca57a57b7cc8e5afcb4e8f875b6fa23a8c8bcc8909acbcf20,66,deploying,payable_function,airdrop
0xc211a849edfdfed8366f6050eab45b37148ee9cc652ca99be7da98ddbf4dd8fc,66,deploying,payable_function,airdrop
0x85068ce967c8fa7379d418ae08c63b867d1076db2aafee2f2b9dd639441a063e,66,deploying,payable_function,airdrop
0xde2346c1c57b222c4a696a17e88b160e9a1506fa7b18b99f53a8bc727b8ef1f7,66,deploying,payable_function,airdrop
0x627f2b5f19da0bd53c1c4a6a1617247659ab6351d21798635cadb0cd2564beea,66,deploying,payable_function,airdrop
0x8f31297aed0fdb7c505f621d63c483e488064af16ef59e97bfc04ff895ad369b,66,deploying,payable_function,airdrop
0x5c053c7dee37484e50d98df02ba325171830ddcfbe49950bbe03ab0dcf8c1ef1,66,deploying,payable_function,airdrop
0xb5f50ecfdc3cce45b98c33f07002aa2259b58e03738de22f8aa674cd0fec6608,66,deploying,payable_function,airdrop
0xf598bcca5567e1e96c764d407605f2c454b07a5ff1bae9aa0de0c592aa31d20a,66,deploying,payable_function,airdrop
0x4beb128c262db7909e2f7ac2c26d3462c82319e6789eaec2d51e6c73f384d08b,66,deploying,payable_function,airdrop
0xee4f7860ae9c5e5b87245a23eb140eb26133ab2877cdf1f29137ff5c3e52decd,66,deploying,payable_function,airdrop
0x2565c4f74c562a3c06ce4c0409e83f652456d1408d623835e5779bd01ca585c9,66,deploying,payable_function,airdrop
0x6f01cd4d64036bedb32f14c63f807104b71ca1cad669c9309c1d129a1e06dcad,66,deploying,payable_function,airdrop
0x1dfcc0c47dc4033446be0e369b48f0f8c7751d093cc91226bcec77f4628cbb02,66,deploying,payable_function,airdrop
0x11eee9b795a1cf36c94aa0d63bfe19076e6c0fae7040ff251cca2b11f9d8136d,66,deploying,payable_function,airdrop
0x851ca3172f46e54edc16d8d1237c6add7892824e4038aaa8ac89641480e029f6,66,deploying,payable_function,airdrop
0x26b72711c826d84f50c91b956eef26a68e1e8f2c0c2af03fb3d24cbcf1bd680f,66,deploying,payable_function,airdrop
0xcf9f1623d6f4d58ab3ac01a43e48ca97cbddd81d5bb114ad003d69b2f5c51174,66,deploying,payable_function,airdrop
0xf76f0660fd64bec64417e478d3d2d6cb890daca34adbf1d42a2b1dc2a62653e1,66,deploying,payable_function,airdrop
0x89c45a2104d5b560a0c442b7a2e529d3bcff93fe7a99dfdc36d0e987e14adbea,66,deploying,payable_function,airdrop
0x4e7c0efe9d115394d8f26167050ffad3157a2f4626d4c2f71d8de0d2376a2cdd,66,deploying,payable_function,airdrop
0xe094ebfa6dc494562d458ea48143d4758ad4942a6b39c694b72e5dc623a17de5,66,deploying,payable_function,airdrop
0x06f68fc4cadd4c08bb45808251597d2fabe95cb590cbd5b8670a103c2beb4c75,66,deploying,payable_function,airdrop
0xf95f793f52a8fb8041ed734ea2bfecf2124947b259290508485774889bc55eee,66,deploying,payable_function,airdrop
0xd7e75405a9c2d9c126ee74326826e293c6c480672baf4449536eaca8ba3ae645,66,deploying,payable_function,airdrop
0xcd83eba893025c5dd9898674a1e5ee2f84f5173bb7fc07aa549ba7389ac3fa00,66,deploying,payable_function,airdrop
0xd0c2a1e8f66771222128fd9e75c4878f79182e7f11706102803145eeb253a3f6,66,deploying,payable_function,airdrop
0x27861ee151658259251d5ae7f6c0fc64498258d3b6e394eb07e96155bf0efbfd,66,deploying,payable_function,airdrop
0x82055b2085c4e9b4069908d7ad37efb506c6508735bd5c76040c7744d595d887,66,deploying,payable_function,airdrop
0xa668fa157d39b06be918c15f6e8f186bd08a15d0a397fb8aae389a066fe3aa27,66,deploying,payable_function,airdrop
0xb3f9e89ae19a957c370ee35cf29de10c42c2a85eab0ec79d97d31056a69b5c2c,66,deploying,payable_function,airdrop
0xf0bcfba576c9aeceebac0eb2dbb98646b65b2b434c3527382de42e813214bd70,66,deploying,payable_function,airdrop
0x4e7071462720f0776924deb8457cf12f106e005cf330d80ddce7801df0c24b4b,66,deploying,payable_function,airdrop
0xcf2aba933cf563ea6da6f85021b3044a56a25a95ddb6f0cfba9dea021cc33aa2,66,deploying,payable_function,airdrop
0xca27852c7ca62004c89e166b72b8bce4ed8c56e334921e4ffe3c94c10d8b2a0f,66,deploying,payable_function,airdrop
0x2bdc0f1a29df5097e3bfeea4b85ac983991e9409af40c67a73947b82576c8cb4,66,deploying,payable_function,airdrop
0x77d0103c8dbb632834b30395e8e8415de8c777908b3a34decc03f4f892da78b1,66,deploying,payable_function,airdrop
0xb0f997c3c11ce1d34067208e931541683e334127b81f24a8fc87aa548475db1a,66,deploying,payable_function,airdrop
0x8c149389f5918dd9f01fbe1f1da415d3e8095e04fa7e775211fbf32c21c79bf0,66,deploying,payable_function,airdrop
0x132aff2503f7e9bd731483c80230c36d0f45a5544e3232f97348b1c7559c9c85,66,deploying,payable_function,airdrop
0x3635a22705359abc508bc8cd9b939727f27167ebe2713322183108628ec3df24,66,deploying,payable_function,airdrop
0xc2b562d0a85c6740f871ac59f5a28759725039f9572fc1f93c4e8a99f6224959,66,deploying,payable_function,airdrop
0x79f61cabfbf6ed498abc4f91fd808c5e1a620e0fda36908fcfd1b07a35cd3550,66,deploying,payable_function,airdrop
0x2369441deffe5a99556879eef0e90e5d6f557619c855154aa7d29e42e1f260da,66,deploying,payable_function,airdrop
0xddc1357796f13aab7856893a1fdafce554e0f853b99a83fe7a5e24b70ab137eb,66,deploying,payable_function,airdrop
0xaabea5b3c085846af8abc1ebbf8e2ef9a4b51da8c0a0fcf9f53d212066c07152,66,deploying,payable_function,airdrop
0x19c023056d12891d1793fa41d2b66875ad79810ffdcf7825ea7dee216a48570c,66,deploying,payable_function,airdrop
0xd876ee9361d301dbbc082e01b61381b1817e1e7e3f2bbfc6d58b9b042d7c1a43,66,deploying,payable_function,airdrop
0xa7dc577c0a8f7e6609c44860a3965335c2793cf7ba26943cf00dd4d096a06f5c,66,deploying,payable_function,airdrop
0x6e30c9442a4634b8c181d6fe1bea38156b2cdd86b9265c154210292f6d359215,66,deploying,payable_function,airdrop
0xc30212c48f42e31839202345e72a08134dc3e050a9e19d53f17699f9c9459169,66,deploying,payable_function,airdrop
0x8e097fafac0dac02897b1e7bc78cc283a2d7907b4bf05a3cd6e48e6ac4bc0e06,66,deploying,payable_function,airdrop
0x20afcb8b33c04cf118597139cddeb7fc7ef656ef8f9008b57eb9de1c62773fe4,66,deploying,payable_function,airdrop
0x3bcbee246241302dda896620d12c8d4ca75aa462764cba161304c58c6d80dd2e,66,deploying,payable_function,airdrop
0x2883e492a8c95dffd8f0471697d6e426fbf3274921a4ea93143929b01712b909,66,deploying,payable_function,airdrop
0x84c6404358dbb7f0f30a4aa25a52d25973fe7f43a4e34b8286c88ccdc8bf9dc2,66,deploying,payable_function,airdrop
0xf0fe13f0732d8926d7b8636e777966982579788840cdf4e1ad43a834f1ba9aaa,66,deploying,payable_function,airdrop
0x52a2d30a53a47ceaca7bd098738faf7e84edf15b9d3b9f71423b86f9852b4e27,66,deploying,payable_function,airdrop
0x17caaeeffa1b9f0c1e580bc91cddd6dc0bb6ec5a5130bdf2b2cb78bbfb0cdb28,66,deploying,payable_function,airdrop
0xb8d28aa385626c7ba7aa4f5b3dd310d26086dfbd533fdf5a072e8227f4fd3fb3,66,deploying,payable_function,airdrop
0x8a5bf5448b26a87fa835637bbc81c31156afc107a8c07d15e65ac9e3ab0b8fa7,66,deploying,payable_function,airdrop
0x013049507c92c4ed7890154d16becd48cd0d290dcbe287c80aabb91756ab1d48,66,deploying,payable_function,airdrop
0xbcd79fd05eb1cd6cebf7aeede3174c344ea7cf2950a3301c42e96d568930000b,66,deploying,payable_function,airdrop
0xdd9cff0c90cb6b542ad56233f41ec1133329b982aac3deb9780e3f681de9813c,66,deploying,payable_function,airdrop
0xdbdcc2a1b1e644cc9770330bccb1fedcc8670b882ab0688b8fdacd62ff47e2fd,66,deploying,payable_function,airdrop
0x7d2f53019d6318ddc75aad704115cfc643b917c3bf31fc470ccd4b93137fa1c2,66,deploying,payable_function,airdrop
0x75bfd5491586381512a142f4d292a1c9066a905183a877e38dc8ae8da4e06373,66,deploying,payable_function,airdrop
0x4452c00021ae4bfee89827242220ce06b3d9a91289107dfa1ee2de45b5465197,66,deploying,payable_function,airdrop
0xbffbb34d234d7a189ed9b8d0bd0806c00256d39455cf531c7afb5e445960af31,66,deploying,payable_function,airdrop
0xd7e2a586f54c87bba0d5ee85681ed338ed2dbd0e8317a2cba73ffb672db2860e,66,deploying,payable_function,airdrop
0x58d930233143d60474c8e1fbe20a493cce6f433638c714af2b8b42f2ad161827,66,deploying,payable_function,airdrop
0xd02be37d166116a46106f7614cadcde9626adc3483f5b9fe24a496823f1f0b99,66,deploying,payable_function,airdrop
0xbd1706f06644ecff8927bcaffca9dd1d218bba8d980897e2395fc030d0c3cfee,66,deploying,payable_function,airdrop
0x45f435f95d063b4899d96f286daa0b97a4981ab1b96524d49891d04a59315eca,66,deploying,payable_function,airdrop
0x0c0532fd651edb854c3bf894bfa79fb034eff46c5426fd69655286e47a5b1b1d,66,deploying,payable_function,airdrop
0x782db2f977ffe3b4e78797a99cb533a1ecebb55d69a76343af3a5cf911af79d7,66,deploying,payable_function,airdrop
0xe96619494e75b9dace9f48d0f29519b9fa7eb160f51bec1bf90f4e5b25f6713f,66,deploying,payable_function,airdrop
0x31dbb1efdb2da48efa24f2c115025caf0d11c5e15aa0068ac1bd47da56199e39,66,deploying,payable_function,airdrop
0xe6f78325568ae2ae897dda40bc767d3144c38e52c91e55cecadb32ed06958705,66,deploying,payable_function,airdrop
0x46e35fa537484b743f828a14f1d762c33f03470ba0f717c4ef4cdd68ac37f70f,66,deploying,payable_function,airdrop
0x2f1969def793f7bd4eb325278d8ef6a986ef3f65023b9d581f7a29380a4a586a,66,deploying,payable_function,airdrop
0x5b12ecc3ed84b7330685715928d0e2ad9fd8b7b9a24e324b4d8fa9af40f245cb,66,deploying,payable_function,airdrop
0xc993e2f804da3e48dd3a2921d7db1beaf41b4e2307b397500fb10e759734f096,66,deploying,payable_function,airdrop
0xaf48977ca22e5025d7800da136d3ecf104e37479f261606e4d46ff4c8e6c28c5,66,deploying,payable_function,airdrop
0xbb0096cf2ac41b1fa2e8763ac32cbe7120d8a62ace581cb302207f2ae94e29b7,66,deploying,payable_function,airdrop
0x7b844365db7a193204a90161c92f714041bb85c3d4defa777669296649d2e980,66,deploying,payable_function,airdrop
0x13722983223cb7178fc6cdcd2efbbbc605c7f0152116d8669a354b9d152dd194,66,deploying,payable_function,airdrop
0x2771853c07acfb7fb4a675e6727b9aefe0c78590a35bac269632bb76b00753e4,66,deploying,payable_function,airdrop
0xcc1a3779577b99589261197fc7c10f72be55d11d85f8dfba8e3e1bd2091ce39a,66,deploying,payable_function,airdrop
0x8dbc76787d9965bd3eb7c04d965c371e1666a58d6559d5dd784e788d23286ce5,66,deploying,payable_function,airdrop
0xe5794bfd8d4c286c4219ae52eeae34c13c40f7d1377f68ccfc34b476da36146a,66,deploying,payable_function,airdrop
0xb084025413d29119c3e1b62f4617de86d08c931437a776b2fa58ccdba41b0bf7,66,deploying,payable_function,airdrop
0xbee202302f402530e9ff9c3dfbee046af30b4532e947c6343b80856c0b6388c9,66,deploying,payable_function,airdrop
0xe1e20da5c6ffc7452b08bf6f5bfcd4ecc29c6da5b84561ac5aa04c8d622b73b3,66,deploying,payable_function,airdrop
0x31ad36035d3df05d2069bf26f3851a4500118ac58e3184c04c8a18670341717c,66,deploying,payable_function,airdrop
0xab005621b34fb48a40649c1c8eb937f5662645459b20ece49bb60c614d5fd543,66,deploying,payable_function,airdrop
0xa146b11da34e35c33d7d4be7bc31ffad2aa86b8e43562885ff5def1bd4991939,66,deploying,payable_function,airdrop
0x6706a2c6fc07339ff34b8e82aff36e50fd793fd9e71bcb1e7784d3066e29d296,66,deploying,payable_function,airdrop
0x031602bbea0e12c42eeaface5394e8f58b519c09631d522d2ad2ebfb9f9e0c35,66,deploying,payable_function,airdrop
0x689d5fb1961d698246c5e76700bf328971f4795e61ca8286e3fe8f16b028a013,66,deploying,payable_function,airdrop
0xedc8793598d0231047dcb844197869c55411cdc08e14e4d848b85910ab38670f,66,deploying,payable_function,airdrop
0xf393cc4b3f2bc841dbfe4aee15cc96f8fecca03c17ab252e1af7a1014301e142,66,deploying,payable_function,airdrop
0x84fa2930bb411a6681124f05bd9cb03649ada239384c4f05fe6565282bd8dd1b,66,deploying,payable_function,airdrop
0xc8b9e2c6f6abb454ec0355511464b1a303ad3923345b127b162b1eefe48a90a5,66,deploying,payable_function,airdrop
0x0a818351c68e4ac7fb4d1cfa48f4b3dcc7483d7cc17e65889b01a5c6bcd0e520,66,deploying,payable_function,airdrop
0x42d431ab5c2935bbbf19d6abce090478f954df7acc76d0411491ea1552ef7017,66,deploying,payable_function,airdrop
0xae999228afbd05894183e5b78f94f90c4cd439fa2a55d1d7f0126a7606fc01af,66,deploying,payable_function,airdrop
0x3b6262f5da636705b3aa711d274e9f3501d0fae33c4800b1f64e9749db88d58c,66,deploying,payable_function,airdrop
0x6323356cafd48ddecb6867b45706c9ca462fef321dd1214494a8cd7c98c0a709,66,deploying,payable_function,airdrop
0xd27f73d237732b58d0c399bb52e591aaa59d0b13841af221b6cde29cca9636f6,66,deploying,payable_function,airdrop
0x241c1df398c763d3794a89136efe28bfde57767c4c18b5778c43d7a082a54460,66,deploying,payable_function,airdrop
0x50944cb00db97e707bbb420dcc1e341f88ff95c09048731ad086c6d5c2ad1979,66,deploying,payable_function,airdrop
0x8b2cc56e44bc3364e89c094e3603faf17e32676e7884c1f93458f5c1f95827f6,66,deploying,payable_function,airdrop
0xa79c6b47cd5f2d00c9f4cabc0ec48637802a830f0b91ae73d54635492c1fcba1,66,deploying,payable_function,airdrop
0x5b39c51a48702f64861394fbf947109c3c5817c9c81a2dcb4695882a88ee2c7c,66,deploying,payable_function,airdrop
0xafe566d235d490234e1aba9e95bc990157d08f898eb1b434c749390f93b240e8,66,deploying,payable_function,airdrop
0xf3bbfb7b1b1d7b5076c805bcf048faac377eaab5d43e9fe4a02cae7ec3a02121,66,deploying,payable_function,airdrop
0x09ef44271c2f8e6b02cfb8d8d925ac1c3babd12a714a6e6c5e5c30a508536da1,66,deploying,payable_function,airdrop
0xa610a530d906db604f6fd87ac9063ef4ce2da79f93ef7bd7cdafce23c5980d70,66,deploying,payable_function,airdrop
0xb125694f108a63549423060669373010d2a4edf6273ef884023e761af44cecdf,66,deploying,payable_function,airdrop
0x1d4149ca25a1043f0e489059b38978850ffc2bf239e7ba31d6963cd2bf0aaa03,66,deploying,payable_function,airdrop
0xc0086d5b529ef9f825a98651008fde6a444fc820914eda465884ea9d691523b2,66,deploying,payable_function,airdrop
0xe1a76c517caee7b63d6f2d5b76ed562d2d84728b7090d252df623ce51c88577a,66,deploying,payable_function,airdrop
0xd836274a5a6e1f754d020e66abb529d9f0aa7b0a58a3c8c36ebbab3bc85e019e,66,deploying,payable_function,airdrop
0xcdad8a704656b9705d869db7af548984b039cd92c1a0ae37488099226a248120,66,deploying,payable_function,airdrop
0x5fd42acf23ed6a79061a527db43640c3d4c7fe1956de4a250d07acc78ff5ada7,66,deploying,payable_function,airdrop
0x56bfd40a9eb48013eb83809b59e66aa77f38831198f8dd663fd27af2391e6f5d,66,deploying,payable_function,airdrop
0xf201c320d71f2132b0ed58fbc7300c85ab07fdbd98982b20a9f3d2008016950d,66,deploying,payable_function,airdrop
0xa031c1b8cb3f945d3a9f195268b1cb3db38c6cb200f87a5911f14757dba3b32e,66,deploying,payable_function,airdrop
0x0b2aa1ab84a10d3fe0b5bfec1b361baf5c36529166335ff04dcebd6d29eaaab3,66,deploying,payable_function,airdrop
0x82e4042785a169d0d8cae5d68c50c4df15d5e663a7e0512f69fda8467f19507e,66,deploying,payable_function,airdrop
0x64e94fd891b57fa22f5681c7fff002388b1809b05d480fcbd4ec5c520765bf26,66,deploying,payable_function,airdrop
0xd9a4a3119770b3fecc7aa6c1c24c6cbfdeb4051b452f58541540e0ee5c396732,66,deploying,payable_function,airdrop
0x5e8b67e28b17ba47797732f2e4fe4cc1b26b3953c0ac1b4ca115f51814a04b32,66,deploying,payable_function,airdrop
0x95b720341e36984a9acfc9064fcd18df777ef53b07fd71f1de551d69fa9092ae,66,deploying,payable_function,airdrop
0x86de00dc017e13853eb9878078b74bb90ff3e7da59d14ac709bf215aae3e9750,66,deploying,payable_function,airdrop
0xb43858a4f349672a7a861713833d7468298bd0f12f0f3d1323df7eace1df3841,66,deploying,payable_function,airdrop
0x7a02baa42e3a27a7530de82282a8423684332fcb264f8c69deded6dcc49bd4b5,66,deploying,payable_function,airdrop
0x8c37b3dd0b7b6bf0bf98c7fa9e257c1f55864053be5d1f3d71d9c1e1c8db71c9,66,deploying,payable_function,airdrop
0xad119f881fdfebac94723098390e70f80dafde6979efe800d576272bb2b19f30,66,deploying,payable_function,airdrop
0x772aa5bb8a44cdd2be78b1d28b4b47a82e8de9a1562cc46df9788726b198d608,66,deploying,payable_function,airdrop
0x315248bfe0f43fc6227f3f813826bc2bc646c07363e1cfe6ce75b7fa5dd68652,66,deploying,payable_function,airdrop
0xafca11caa4fd3450553f01187a652174c7c1461bb9af4bcc2ffb2100b5e384ee,66,deploying,payable_function,airdrop
0x3e3d0bd74b34ca7c73c97a6d740d97756f652d51479d775b50d8befb82d50c6e,66,deploying,payable_function,airdrop
0x82db87df548e7c090868625b5941b94c31fa1f7e6e7e59bfae9be0517840b402,66,deploying,payable_function,airdrop
0x37df6e9dcffe0dc8b4ce0841c9e71f51a9281d15162d8bdbd5a348c9740c7276,66,deploying,payable_function,airdrop
0x12d622445b2a954b343ade81fd85145051cf4c3e9b3128fd1207977e74f07004,66,deploying,payable_function,airdrop
0xf56407addf5992fb0acd06cc06af5d81807e092c9936b2136cfcf294b2f7b9d6,66,deploying,payable_function,wallet
0x2e93bc7b786db71a82ee4b0f894b41cff9e772508d9dc1cc52873d1cc5e00319,66,deploying,payable_function,wallet
0xf79eaf6a9c8d87b9569e4f1bb837e6f59e6959278b0828859467e9c39b7e56cf,66,deploying,payable_function,wallet
0x3e6962d409b3a2df96c2fbf0137e22ee2901a7c3c8840e5f84c7b7da610cb6a6,66,deploying,payable_function,wallet
0x994308e76a3acc8c88a85c848f62de5a1c844d1c65286e43b178b918e02bd584,66,deploying,payable_function,wallet
0xe60325f33ea0aaae122d515cbd2b4348d03c821eea670f7fe56b796b9652c441,66,deploying,payable_function,wallet
0x01c3672e5cfa371323855f8aa4f01a3439191a20ff0bda3871ad8becd51e6fe2,66,deploying,payable_function,wallet
0x89607b49631b2fabd1700cfbef1fd651e863be1efdf573f1421ef934f9fadddd,66,deploying,payable_function,wallet
0x553af274c75154e9798d8c1bc7766fbcd924d0ff67aaa5ced306a73ff3317106,66,deploying,payable_function,wallet
0x9d3d2072916deb227b963e331ead0e1415627b484c20e40c5826f8b58f8702e0,66,deploying,payable_function,wallet
0x7ef71994f403efdf5174e99be2fe73c8f9c8f0d0bcb45c662197aed22d1c9eff,66,deploying,payable_function,wallet
0x435128d60c882d56252354f303b63732554e3ed969f9098246f0f8f12db214aa,66,deploying,payable_function,wallet
0xc94c15d283c84f9f76ef3fa2880d12bb2afad8270a5a7f933f0946fb323297b7,66,deploying,payable_function,wallet
0x64f07a38cb4cef1dc828367ba2b7a4d3e4cf708b0ef117a5f868de29d1fe1276,66,deploying,payable_function,wallet
0x391d2d64e95b699464b99a7edfa6dc3c9da63c6a772dcd1d42ab31551e36f1f7,66,deploying,payable_function,wallet
0x665776fc068d061313285a6f2b3966f3c9a7c2170a922bcfdb4b16784ae88468,66,deploying,payable_function,wallet
0xd82734565dd2ee97672faef249a02bacbe7e0226b73594d8275b0e205be0d08f,66,deploying,payable_function,wallet
0x24ab47acb7c9a67dfd5a9091834812318c8598da2982b69b9d366c967f3bdbe0,66,deploying,payable_function,wallet
0x9cb61a0af4ee1470ea3492737166472da732ba940481591e93a382cca80d910a,66,deploying,payable_function,wallet
0x596ce7f408325caff9d6755613dfc50c6f27425feb998d61ca67a4135a3149b9,66,deploying,payable_function,wallet
0xa86b323121425ab467606e880e940c63e2c32f5a181e659a0d6db8f0db528c3a,66,deploying,payable_function,wallet
0x53719c4d4ba4e27ebdb1fa45225b7900066e8589fec3ce27dcc737abcea48132,66,deploying,payable_function,wallet
0x453fc33f16c113b5fd5c4c7416259574be2d63b26b232bb994b84e3ce7a8257a,66,deploying,payable_function,wallet
0x0dabf33797341a124b01a98c11b1f4237cf09580db3e0480d9013399139169ab,66,deploying,payable_function,wallet
0x8746de22b1ec487a1657f6278f1c9e57fb0fb08c116da0dfec1319654f2ce3a9,66,deploying,payable_function,wallet
0xc270696d537fe5a640c3d0a7aa9d50943764b5955397f62f4c1f7327d7aa50f3,66,deploying,payable_function,wallet
